,insult,comment
2027,1,how your shit say  DAT PRETTY MOTHA FUXKA  but you are face lookin arab and clearly by ya twitpics you are ASS LESS. pancake boooooty bytch lol
2028,0,Do you think all of your comments are cute??? The three of you are probably the only ones.
2029,0,LMFAO FUCK YO FINALLY A FUNNY VIDEO LMFAOOOOOOOOO.
2030,1,Hottest? Is not the White Sox the hottest team right now? damn dude you are a moron. The Anaheim Angels will play a lot of road games soon and will continue to choke. I like how you do not think that you are a complete fail dumb@ss.
2031,0,LEBRON YOU ARE PATHETIC
2032,1,"Mcdonald also threatens parents in order to intimidate them into NOT speaking up and telling the truth about her trying to coerce them to sign falsified letters about teachers to defame and besmirch them and cost them their jobs. It is, it has something the heirarchy of the DET/DEC MUST ENGAGE IN if they want to keep their jobs and being gutless, witless, brainless, greedy, deceitful, lying, corrupt, slimy, sacks of monkey shit, they just do it. They actually get off on other's misery you see and of course they are ONLY INTERESTED in their own RETIREMENT ON THE HIGHEST LEVEL OF INCOME!!!"
2033,0,"Es increible como esta el barrio, una hecho en la que intervienen un barrendero, una ambulancia y una patrulla de policia, y algunos dudan de la veracidad de los agentes. Seria que pasaron por alli vieron a uno y le detuvieron sin mas, as  porque les pareci . La estupide , el odio cerval gratuito de algunos parece que no tiene l mite. Es intolerable la cantidad de sandeces que se puede llegar a decir para desprestigiar a la policia. Educaci n de Borriko Kaverna tal ve ?"
2034,1,damn that negga n da white t grill  fucked up
2035,1,blaming all your problems on weakest and most vulnerable of society    Do you have anymore  straw man  arguments up your but?   cowards with no morals or intellectual honesty    Hypocrite. As if you know what you said.
2036,1,You sound like a little girl.
2037,0,Pirates win and you lose= 3rd place maybe tonight....enjoy your weekend
2038,1,Fuck him...and everybody like him! Lol
2039,1,GOFUCKYOURSELF
2040,0,glad you are feeling better thread
2041,1,How are all those tax dollars doing you survive off that come from dog s  t
2042,0,Eat my prick you.
2043,0,"You do not need all these subcategories. All your  real  friends are just fucking assholes. And in the end, is not that all that really matters?  Armadillo Time!!"
2044,1,How arrogant you are.
2045,0,"Some think it is, it has just all offensive line in run blocking. It is to a degree, but the rb has to have a consistent penchant for getting to the hole  on time  too. Thats what playing fast is all about as a rb."
2046,0,"It is, it has interesting how you call this  the rape issue in the U.S.  when the number of rapes in the USA with male victims is higher than than the number of rapes with female victims."
2047,1,Your an idiot...
2048,0,DON'T COVER YOUR FACE PLEASE LET US SEEEEE!!!
2049,1,that prick dick
2050,1,"lmao are you really using statistics from 2001? Anyways, it says WHITE MALES have a 19% suicide rate. So what was your point? To prove black men kill themselves more often? Wrong. White male suicides were 22,000, while black males suicides were 1,600. You cannot be that slow and attend Yale."
2051,0,What @#$$ are you talking about?
2052,0,"Imagine someone being pitched that movie today:  The aliens blow the White House to  smithereens? Get the fuck out of here, we cannot sell that."
2053,0,You do not get me.
2054,1,Is English your third language? I hope you cut your fingers off.
2055,1,You sir are a complete idiot
2056,0,You sound like Chelsea never bribed officials.
2057,0,if you do chain letters you are SHIT!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
2058,0,PLS BLACK PPL WAKE THE FUCK UP WE NEED MORE REAL TALENTED STRONG  DARK/BROWN SKINNED BLACK SONS/KIDS AND FULL BLACK FAMILY IN AMERICA AND  IN ALL THE WORLD  BLACK LOVE THE BEST FUCK INTERRACIAL RACIST BULLSHIT  AND RACIST UGLY PALE CRACKERS!
2059,0,"never mind, you can feel bad now Braves"
2060,0,see that shampoo bottle? NOW STICK IT UP MY AS  S! Push it in and out at a medium pace. Talk about your old boyfriend's dick and how big it was. Shave off my pu  bes and punch me in the face!
2061,1,You have no idea that the age so down run ya mouth bitch nigga
2062,0,are you kidding? did you watch game two?
2063,1,"That dude that ate the dude's face off in Miami, was that you? Because you sound just as CRA Y! You actually think that hunk a shit Madden represents real football better than NBA 2K represents real basketball?  Dude, what time are you due back to the mental institution? Seriously, what time?"
2064,0,"All you need is: 1 packet of Kool Aid 2 cups of club soda 1/2 cup sugar 2 1/2 cups crushed ice and, of course, a blender  Step 1   Blend Kool Aid, sugar, and 1 cup of the club soda on high until the sugar is dissolved.  Step 2   Add the ice and blend until the mixture is smooth.  Step 3   Add remaining cup of club soda and blend away... Step 4   Pour mixture into glasses and put in free er for 30  minutes."
2065,1,Let us see your girl's set.
2066,1,You need to get out more.  That computer has seriously screwed up your head.
2067,0,"No, you are getting played like a fiddle."
2068,0,what is your name
2069,1,"You will, you shall be too busy watching My Little Pony to riot, you freak."
2070,0,"Keep your chin up, Katie! It is, it has completely normal to worry a bit. Just do not let it consume you and take the time to enjoy the rest of your time in the Caribbean!"
2071,0,...You cannot be serious...
2072,1,u would rather live like this than fight!!?? 3rd rate indians like you are a the reason this country fails all of us!!
2073,1,Dont call your sister that
2074,1,"yeah, fuck tejas./  i leave you all good people with willies  roll me up & smoke me when i die..."
2075,1,"Well, it is, it has not difficult really: I have just bought myself a Passivhaus, and if I ever need to heat it, I run a 8kw woodburner. It is, it has so simple!  What? You still live single gla ed heating your home with gas from Qatar? Some people just live in cuckoo land... how can you put up with living in a shed an paying thru' the nose for it?"
2076,0,Are you ever going to show us some cock or butt?
2077,1,"Stop using my screen name you dummy  at first you were spelling it with one  n , now you are spelling it with two. Stop trying to start s h i t ."
2078,1,your mama was on juice to produce idiot like you. Josh put his addiction away before he was contracted and moved to texas.
2079,0,you are so mad those demon white folks lost are you here on wshh commenting to avenge them?
2080,1,Like calling someone a moron?  Wow.  Hypocrite.
2081,1,do not forget your white hood when going out to your Memorial Day Bar B Q
2082,0,u have fucking eaten him with 3 guard support on that ship
2083,1,ridiculous article IGN. this is just so stupid it hurts..
2084,0,13 3 says you are wrong.
2085,1,until it eats you!!! Bahahahaha cra y Sally!!!:D
2086,1,"Yet here you are commenting on it, hypocrite."
2087,1,You are the real loser.  At least Nasdaq40 comments on golfers not other commenters.
2088,0,"jugacat , lmao are u 4 real ."
2089,0,lol you guys are cruel... lol
2090,0,fuck true !!
2091,0,As long as you feel good that is all that matters
2092,0,"You want to approach that shit? lol, the drugs have been around for a long time."
2093,1,"You are a fucking idiot, it is, it has not a literal distinction, it is, it has a legal distinction, so it does not matter if there are more women than men, the law says women have minority status as a result of their gender!  That is all that matters, now run along and let the adults discuss this issue!"
2094,0,pause is your friend
2095,0,Shelly?  Where are you?
2096,1,"Are you just learning English, or can you actually put a sentence together?"
2097,1,"Can you smell the desperation? They see it all slipping away. Hate does not sell like it used to. Sure you can encourage encephalitic headed goobers to throw acid on women and it might just happen. Sure they might feel good for a few days, high fiveing each other. But the excitement wears off and then they have to face themselves in the mirror. Howdy Piece of Shit, how are you today. Aww why the sad face? You still have 5 months until it is, it has over. Give it your hateful best. Crosshairs worked good in Ari ona. Maybe go that route."
2098,1,Quit f*ckin trolling you would not understand what the cat picture symboli e's you stupid D*ck! So how about you go back to the sh*t Hole WVU board!
2099,0,"You are taking this far too seriously. They WERE wearing too much fucking makeup in those MVs. Sit yo cra y ass down. You are the one in the wrong here, and YOU'RE the terrible ass friend for letting your OPPARS who do not even know you come between you in a friend."
2100,1,How pathetic are you to post your hatred on a message board?
2101,1,fuck you friends
2102,0,It comes down to men not wanting to play house with bitches who will try to leave with half of your possessions and kids.
